"","Country","iso3","voice2018","absViolence2018","govEffect2018","regQual2018","ruloLaw2018","contCorrup2018"
"217","Venezuela, RB","VEN","-1.4143953323364258","-1.3435124158859253","-1.5815174579620361","-2.3343701362609863","-2.3386223316192627","-1.4675120115280151"
"219","Vietnam","VNM","-1.445501446723938","0.2032657116651535","-3.444779897108674E-3","-0.38585188984870911","-3.2822501379996538E-3","-0.4853566586971283"
"220","Vanuatu","VUT","0.53672516345977783","0.83795624971389771","-0.49171167612075806","-0.47401782870292664","0.33589532971382141","-0.16294240951538086"
"221","West Bank and Gaza","WBG","-0.90176433324813843","-1.7356487512588501","-0.76089024543762207","5.2444927394390106E-2","-0.48371955752372742","-0.19542033970355988"
"222","Jersey, Channel Islands","JEY","1.3059251308441162","1.2732645273208618","1.2599512338638306","0.7180640697479248","1.7384177446365356","1.102387547492981"
"223","Yemen, Rep.","YEM","-1.7507485151290894","-3.0024962425231934","-2.2443537712097168","-1.5362050533294678","-1.7903937101364136","-1.6379712820053101"
"224","Serbia","SRB","1.8318775109946728E-3","8.2477368414402008E-2","0.11161976307630539","7.4444045312702656E-3","-0.14640362560749054","-0.37021481990814209"
"225","South Africa","ZAF","0.65738987922668457","-0.27667316794395447","0.34037861227989197","0.17191202938556671","-0.10249567776918411","-2.1568974480032921E-2"
"226","Congo, Dem. Rep.","ZAR","-1.5124083757400513","-2.1162045001983643","-1.554787278175354","-1.4740371704101562","-1.7842210531234741","-1.5033982992172241"
"227","Zambia","ZMB","-0.32046312093734741","0.14199435710906982","-0.55920928716659546","-0.4426114559173584","-0.3449384868144989","-0.65613645315170288"
"228","Zimbabwe","ZWE","-1.134756326675415","-0.70705384016036987","-1.1988600492477417","-1.5838948488235474","-1.2736303806304932","-1.2356163263320923"
