pais,year,idnum,estratopri,estratosec,upm,prov,municipio,cluster,ur,tamano,idiomaq,fecha,q1,q2,enc,perprov,distrito,segmento,persec,horaini,ls3,a4,soct1,soct2,idio1,idio2,cp2,cp4a,cp4,np1,np1b,np2,sgl1,sgl2,lgl3,muni5,muni6,muni11,muni15,cp5,cp6,cp6l,cp7,cp7l,cp8,cp8l,cp9,cp13,cp20,cp21,it1,mil6,mil5,l1,prot3,prot4,prot7,prot6,prot8,jc1,jc10,jc13,perjc15,jc15a,jc16a,vic1ext,vic1exta,vic2,vic2aa,aoj1,vic1hogar,arm2,vic40,vic41,vic43,vic44,vic45,vic101,vic102,vic103,vol207,vol206,vol202,vol203,vol204,vol205,aoj8,aoj11,aoj12,aoj17,aoj18,aoj20,aoj21,aoj22,b1,b2,b3,b4,b6,b10a,b11,b12,b13,b18,b20,b20a,b21,b21a,b31,b32,b33,b17,b43,b37,b47a,b48,n1,n3,n9,n11,n15,epp1,epp3,mil1,mil2,b3milx,mil3,mil4,m1,m2,sd2new2,sd3new2,sd6new2,pop101,pop107,pop113,eff1,eff2,ing4,dem23,ros1,ros2,ros3,ros4,ros6,cct3,gen1,gen6,rac2a,mil7,w14a,pn4,pn5,e5,e8,e11,e15,e14,e3,e16,d1,d2,d3,d4,d5,d6,d7,d8,dem2,dem11,aut1,exc2,exc6,exc20,exc11,exc13,exc14,exc15,exc16,exc18,exc7,exc7mil,vb1,vb2,vb3,cv2,vb10,vb11,pol1,vb20,pp1,pp2,perw1,vb50,vb51,vb52,vb53,rac1ca,ab1,ab2,ab5,soc1,soc2a,soc2b,soc3,soc4,soc5,soc6,soc7,soc8,soc9,soc10,soc11,soc12a,soc12b,vb22,snw1a,snw1b,for1,for2,for3,for4,for5,for6,for7,for8,for9a,for9b,for9c,for9d,mil10a,mil10b,mil10c,mil10d,mil10e,mil11a,mil11b,mil11c,mil11d,mil11e,cct1new,cct1b,ed,ed2,edpadre,mov1,q2d,q2m,q2y,q3c,q5a,q5b,mil8,ocup4a,ocup1a,q10new,q10g,q10a,q14,q10d,q10e,fs2,fs8,q11,gen10,q12c,q12,q12b,etid,leng1,leng4,www1,gi0,gi1,gi4,gi7,r1,r3,r4,r4a,r5,r6,r7,r8,r12,r14,r15,r18,r16,r26,colorr,horafin,ti,intid,sexi,colori,wt,weight1500,odd,muni10
11,2012,820,1107,3,96,1103,1163,221,2,5,1,2101,1,19,820,301,67,1,9,12.3,3,4,5,3,4,3,2,2,2,2,988888,2,5,4,2,0,0,4,0,4,3,1,4,999999,3,1,4,4,999999,4,3,3,3,4,2,999999,999999,2,2,888888,2,1,2,2,2,2,999999,999999,999999,999999,2,888888,0,0,0,0,999999,2,1,1,1,1,2,2,1,2,2,2,1,4,3,2,2,2,3,2,2,2,2,2,2,3,1,2,6,4,2,2,2,1,1,3,2,2,2,1,1,1,1,1,2,2,1,3,3,2,1,1,5,4,4,3,4,3,5,3,1,1,3,4,7,7,7,6,6,999999,999999,999999,999999,999999,999999,999999,999999,8,7,5,4,2,4,2,8,8,8,7,3,999999,999999,999999,2,2,2,0,0,0,999999,999999,999999,999999,999999,1,2,1,1,1,1101,2,2,999999,4,2,2,1,2,3,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,988888,2,999999,988888,999999,999999,888888,888888,988888,999999,988888,888888,888888,888888,888888,888888,888888,988888,888888,888888,988888,988888,988888,988888,988888,2,2,11,1,1,5,7,12,1992,1,4,1,3,5,999999,2,999999,2,2,4,3,1,1,1,999999,3,0,999999,888888,1102,3,5,5,888888,888888,132,0,0,0,0,0,0,0,0,0,0,0,999999,0,0,4,13.4,70,13,2,5,1,1,0,999999
11,2012,607,1105,3,78,1110,1145,186,2,5,1,2201,2,68,607,1010,49,2,1,7.3,3,4,3,2,3,2,2,2,2,2,3,2,2,2,2,0,1,3,1,4,1,1,4,999999,3,1,4,4,3,4,2,2,2,888888,2,999999,999999,2,2,2,2,2,2,2,2,2,999999,999999,999999,999999,2,2,0,0,0,0,0,2,2,2,2,3,2,2,2,2,1,3,3,4,888888,2,6,2,3,5,888888,888888,888888,3,3,5,3,3,3,7,3,5,4,4,4,4,7,4,4,4,3,4,4,4,3,888888,888888,4,4,4,2,2,3,3,2,2,2,888888,888888,888888,888888,888888,4,4,5,5,5,5,5,4,2,4,4,4,2,2,2,5,5,5,1,1,1,1,888888,888888,4,4,1,1,1,1,2,2,2,0,0,0,999999,0,999999,0,999999,0,2,2,1,1,1104,1,2,999999,4,888888,4,2,2,3,1,3,3,1,1,2,2,888888,5,1,2,1,2,2,2,1,2,1,2,888888,888888,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,2,2,4,0,1,888888,3,3,1943,5,1,1,3,1,4,4,3,2,2,888888,2,999999,999999,3,999999,4,12,0,2,1101,2,5,3,2,2,888888,0,0,0,0,0,0,0,0,1,0,0,999999,0,1,5,8.2,50,43,1,6,1,1,1,999999
11,2012,833,1107,3,97,1105,1164,224,2,5,1,2401,2,18,833,505,68,2,14,15,2,13,4,2,3,2,2,2,2,2,4,2,3,3,2,0,1,3,1,4,1,1,1,1,4,999999,4,4,1,4,4,3,2,6,2,999999,999999,2,2,2,2,1,1,2,2,1,1,1,4,1,2,2,0,0,0,0,999999,1,2,3,2,2,3,3,3,1,1,3,3,4,2,2,6,2,3,3,2,5,4,2,2,1,3,2,4,2,5,1,3,6,4,3,5,5,2,2,3,4,1,2,6,2,2,6,5,1,1,3,3,2,3,3,3,1,3,2,1,1,1,3,5,5,5,6,6,2,1,7,5,1,2,3,2,4,8,7,2,9,1,1,4,7,6,6,3,3,8,4,2,2,2,0,0,0,0,999999,999999,0,999999,0,2,2,1,2,999999,2,2,999999,4,2,3,2,2,3,1,3,3,1,1,2,1,1,7,3,2,1,2,2,2,2,2,6,2,1,9,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,2,2,6,0,1,4,1,8,1993,888888,5,3,3,5,999999,2,999999,2,2,3,2,999999,999999,3,999999,3,1,0,1,1102,3,5,4,888888,1,888888,0,0,0,0,0,0,0,0,1,0,0,999999,0,1,4,15.58,58,25,1,5,1,1,1,999999
11,2012,602,1105,3,78,1110,1145,185,2,5,1,2101,2,60,602,1010,49,1,3,10.5,2,5,3,2,3,2,2,2,2,2,3,2,3,2,2,0,0,4,1,4,1,1,4,999999,4,999999,4,4,2,4,1,2,2,988888,2,999999,999999,2,2,2,2,2,2,2,2,2,999999,999999,999999,999999,2,2,0,0,0,0,0,2,2,2,2,2,2,2,888888,888888,1,3,4,3,1,3,6,2,4,7,6,6,6,3,3,6,3,4,7,5,3,4,4,4,4,4,7,6,3,5,2,3,3,3,4,888888,888888,6,6,6,888888,888888,888888,888888,3,2,2,4,4,4,4,4,6,888888,5,5,5,5,5,999999,999999,999999,999999,999999,999999,999999,999999,5,6,6,1,1,1,1,4,4,4,4,1,999999,999999,999999,2,2,2,0,0,0,999999,0,999999,0,999999,0,888888,888888,1,1,1101,1,2,999999,4,888888,3,2,2,888888,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,2,2,999999,888888,999999,999999,888888,4,888888,999999,888888,888888,888888,888888,888888,888888,888888,888888,888888,2,888888,888888,888888,888888,2,2,2,2,1,1,5,26,2,1951,1,2,2,3,1,4,3,2,2,2,3,2,0,0,2,2,4,5,0,2,1101,2,5,2,2,2,888888,0,0,0,0,0,0,0,0,1,0,0,999999,0,1,6,11.4,50,43,1,6,1,1,0,999999
11,2012,457,1104,3,66,1122,1133,162,2,5,1,2301,2,24,457,2207,37,2,1,8.1,1,59,2,2,3,2,2,2,2,2,4,2,5,3,988888,0,0,3,1,4,1,1,4,999999,4,999999,4,4,4,3,3,3,2,2,2,999999,999999,2,2,2,2,1,1,2,2,2,999999,999999,999999,999999,2,2,0,0,0,0,999999,2,2,2,2,2,3,2,2,3,1,2,2,4,2,3,8,1,2,1,1,1,1,2,2,3,2,2,4,1,1,4,2,1,2,2,7,3,2,3,3,2,3,2,2,1,2,4,3,3,2,3,2,3,2,2,2,2,1,3,2,1,5,5,1,5,4,5,5,1,2,5,1,4,2,2,1,3,9,5,1,1,1,1,4,3,3,2,3,1,4,3,1,2,2,0,0,0,999999,999999,999999,0,999999,0,2,2,1,1,1104,2,2,999999,3,2,4,2,2,3,1,3,3,1,2,1,2,3,5,7,2,3,1,1,2,3,1,1,2,4,6,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,2,2,11,3,3,4,26,4,1987,1,1,1,3,5,999999,2,999999,2,2,2,3,999999,999999,3,999999,3,1,1,2,1101,1,4,2,888888,2,888888,0,0,0,0,0,0,0,0,1,0,0,999999,0,1,6,9.05,55,149,2,5,1,1,1,999999
11,2012,599,1105,3,77,1110,1144,184,2,5,1,2201,1,27,599,1001,48,2,14,11.15,2,3,3,2,3,2,2,2,2,2,3,2,4,3,2,0,1,3,1,4,3,1,4,999999,4,999999,3,4,999999,4,2,2,1,6,2,999999,999999,2,2,2,2,2,2,888888,888888,2,999999,999999,999999,999999,2,2,0,0,0,0,0,1,1,1,2,3,2,2,2,2,1,2,2,4,1,2,6,1,5,7,3,6,6,4,4,7,2,5,7,6,1,5,5,5,3,888888,7,6,5,888888,4,4,5,5,6,888888,888888,7,7,888888,888888,2,888888,3,2,2,2,888888,888888,888888,4,4,5,2,4,6,6,7,6,6,2,6,7,6,1,2,2,4,6,6,2,2,1,1,6,6,5,5,888888,1,1,1,2,2,2,0,0,0,999999,0,999999,0,999999,0,2,2,1,1,1101,1,2,999999,3,2,3,2,2,2,3,3,3,888888,2,2,1,888888,1,7,2,1,2,4,2,1,2,1,2,10,10,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,2,2,4,0,0,888888,8,12,1984,1,3,3,3,1,4,2,2,2,2,3,2,999999,999999,1,999999,2,0,999999,2,1101,2,5,2,2,2,888888,0,0,0,0,0,0,0,0,1,0,0,999999,0,1,7,12.05,50,42,1,7,1,1,1,999999
11,2012,609,1105,3,78,1110,1145,186,2,5,1,2201,2,19,609,1010,49,2,2,10,2,4,4,3,4,3,2,1,2,1,3,2,3,3,2,0,1,3,1,4,1,1,3,1,4,999999,4,4,3,4,2,2,2,5,2,999999,999999,2,2,2,2,2,2,888888,888888,2,999999,999999,999999,999999,2,2,0,0,0,0,999999,2,2,2,3,3,2,2,2,2,1,3,3,4,2,3,6,2,3,7,6,6,6,3,4,4,3,5,7,4,3,4,3,4,4,4,7,4,4,4,4,5,5,6,5,5,3,6,6,6,2,2,3,3,2,2,2,4,4,4,3,3,5,5,6,6,6,6,6,3,4,5,5,5,2,2,2,6,6,6,1,1,1,1,5,5,5,4,2,3,3,3,2,2,2,0,0,0,999999,999999,999999,0,1,0,2,2,1,1,1101,1,2,999999,4,888888,3,2,2,3,3,3,3,1,1,1,2,888888,1,7,2,1,2,4,2,1,2,1,2,3,7,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,2,1,11,0,1,5,9,2,1992,1,2,2,3,7,999999,2,999999,2,2,3,888888,999999,999999,1,999999,5,1,1,2,1101,2,5,3,1,1,120,0,0,0,0,0,0,0,0,1,0,0,999999,0,1,6,10.5,50,43,1,6,1,1,1,999999
11,2012,595,1105,3,77,1110,1144,184,2,5,1,2201,2,35,595,1001,48,2,1,6.1,1,5,3,2,3,2,2,2,2,1,4,2,3,3,2,0,1,3,1,4,1,1,3,1,3,1,4,4,4,4,2,2,2,5,2,999999,999999,2,2,2,2,2,2,888888,888888,2,999999,999999,999999,999999,2,2,0,0,0,0,0,1,1,1,2,2,2,2,2,2,1,3,3,3,1,2,6,1,5,5,5,5,6,3,4,7,3,4,6,6,3,5,3,4,4,3,7,6,5,5,5,5,6,5,5,3,3,6,6,6,2,2,3,3,2,2,2,5,5,4,4,4,5,5,6,6,6,6,6,5,4,5,5,5,1,2,2,5,5,4,1,1,1,1,6,5,5,4,1,1,1,1,2,2,2,0,0,0,999999,0,999999,0,0,0,2,2,1,1,1101,1,2,999999,3,3,3,2,2,3,3,3,3,1,1,1,2,888888,1,7,2,1,2,3,2,1,2,1,2,2,2,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,2,1,11,1,1,5,26,1,1976,5,1,1,988888,1,4,3,2,2,2,3,2,999999,999999,3,999999,4,2,2,2,1101,2,5,2,1,1,888888,0,0,0,0,0,0,0,0,1,0,0,999999,0,1,6,7,50,42,1,7,1,1,1,999999
11,2012,455,1104,3,65,1116,1132,160,2,5,1,2101,1,24,455,1601,36,2,20,12.1,2,13,4,2,4,2,2,1,2,2,4,2,4,4,2,0,1,4,0,4,3,1,3,1,4,999999,4,3,999999,4,3,2,2,8,2,999999,999999,2,2,2,2,2,2,2,2,2,999999,999999,999999,999999,2,2,0,0,0,0,0,2,1,3,2,2,2,2,2,3,1,2,2,4,1,2,4,2,3,2,2,5,4,3,3,7,3,7,3,5,4,4,2,3,3,4,7,5,3,4,3,4,1,2,3,3,2,4,4,5,3,5,3,3,2,2,2,2,4,2,6,5,6,2,5,5,5,6,6,4,2,5,5,5,2,2,2,7,10,8,2,2,1,10,7,3,2,2,1,1,5,1,2,2,2,0,0,0,999999,0,999999,999999,0,0,2,2,1,1,988888,1,1,77,4,1,4,2,2,3,1,2,3,1,2,1,2,1,2,1,3,2,1,1,2,1,1,4,1,8,10,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,2,2,6,1,1,3,18,8,1987,5,1,2,3,1,2,7,7,2,2,2,2,999999,999999,3,999999,5,2,2,2,1101,1,5,2,2,2,888888,0,0,0,0,0,0,0,0,1,0,0,999999,0,0,6,12.5,40,116,1,6,1,1,1,999999
11,2012,610,1105,3,78,1110,1145,186,2,5,1,2201,2,29,610,1010,49,2,10,11.2,2,4,3,2,3,2,2,2,2,2,4,2,4,4,2,0,0,4,0,4,1,1,3,1,4,999999,4,4,3,4,2,2,2,5,2,999999,999999,2,2,2,2,2,2,888888,888888,2,999999,999999,999999,999999,2,2,0,0,0,0,999999,2,2,2,2,3,2,2,2,2,1,3,4,4,2,3,6,2,3,5,5,5,5,3,3,5,3,3,3,7,3,4,4,4,4,4,7,4,4,4,4,4,4,4,4,3,3,7,7,7,3,3,3,3,2,2,2,3,3,3,5,4,4,4,5,5,5,5,5,999999,999999,999999,999999,999999,999999,999999,999999,6,6,6,1,1,1,1,4,4,5,4,1,999999,999999,999999,2,2,2,0,0,0,999999,999999,999999,999999,1,0,2,2,1,1,1101,1,2,999999,4,3,3,2,2,3,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,1,2,999999,888888,999999,999999,4,4,3,888888,888888,888888,888888,888888,888888,888888,888888,888888,888888,888888,888888,888888,888888,888888,888888,2,2,3,0,0,5,13,10,1982,5,1,2,3,7,999999,3,999999,2,2,888888,2,0,0,2,1,6,3,3,2,1101,2,5,2,2,2,888888,0,0,0,0,0,0,0,0,1,0,0,999999,0,1,6,12.1,50,43,1,6,1,1,0,999999
11,2012,448,1104,3,65,1116,1132,159,2,5,1,2101,1,52,448,1601,36,1,9,11.27,2,5,3,2,3,2,2,1,2,1,3,2,3,3,1,0,0,3,1,1,1,1,2,1,2,1,4,2,999999,2,3,4,1,3,2,999999,999999,2,2,2,1,1,2,2,2,1,1,3,4,2,2,1,1,1,1,1,0,2,1,1,2,2,3,3,3,3,1,3,3,3,2,2,2,2,5,4,1,2,7,6,6,1,3,2,3,3,3,3,2,2,1,1,7,4,5,2,2,3,1,2,3,2,5,2,1,3,3,3,3,3,3,3,3,1,2,2,3,4,1,2,2,5,7,6,5,999999,999999,999999,999999,999999,999999,999999,999999,2,9,10,1,1,1,10,5,2,3,2,1,999999,999999,999999,3,1,1,0,0,0,999999,0,0,0,0,0,1,1,1,1,1102,2,1,1102,3,3,3,2,2,2,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,1,1,3,1,2,999999,1,1,1,2,2,2,2,2,1,2,4,4,4,4,1,2,888888,888888,3,2,2,9,2,2,5,7,7,1959,12,1,1,2,1,4,4,2,2,2,3,2,1,1,3,999999,8,6,2,2,1101,2,5,1,1,2,144,0,0,0,0,0,0,0,0,1,0,0,999999,0,0,7,12.16,49,114,1,6,1,1,0,999999
11,2012,831,1107,3,97,1105,1164,224,2,5,1,2401,1,37,831,505,68,2,11,12.2,2,1,2,2,2,2,2,2,2,1,3,2,2,2,2,0,2,3,2,4,1,1,2,1,1,1,2,4,999999,4,4,3,2,5,2,999999,999999,1,2,2,1,1,2,2,2,2,999999,999999,999999,999999,2,2,0,0,0,0,0,2,1,4,2,2,3,3,3,3,1,2,2,4,1,2,6,1,2,3,3,3,2,1,4,6,2,2,5,5,3,4,2,4,4,2,6,3,4,2,4,3,3,3,3,2,1,3,4,2,1,1,2,5,3,2,2,3,4,3,2,3,3,2,1,4,4,4,4,1,1,6,5,5,2,3,2,8,7,3,6,5,4,5,3,5,3,2,2,1,5,4,2,2,2,0,0,0,999999,0,999999,0,0,0,1,1,1,1,1101,1,2,999999,4,2,4,2,2,3,888888,2,3,1,1,2,3,1,1,2,1,2,2,4,1,2,2,1,2,1,9,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,1,1,9,0,0,5,16,12,1974,5,1,1,2,1,4,1,1,2,2,3,2,999999,999999,2,3,5,3,3,5,1102,3,5,4,888888,1,888888,0,0,0,0,0,0,0,0,1,0,0,999999,0,0,7,13.2,60,25,1,5,1,1,1,999999
11,2012,836,1107,3,97,1105,1164,223,2,5,1,2401,1,19,836,505,68,1,3,18.2,2,3,4,2,4,2,2,2,2,2,3,2,3,3,2,0,1,3,1,4,1,1,4,999999,4,999999,4,4,999999,4,3,2,2,5,2,999999,999999,2,2,2,2,1,1,2,2,2,999999,999999,999999,999999,2,1,0,0,0,0,999999,1,2,3,2,2,2,2,2,2,1,3,4,4,2,2,6,2,4,2,2,2,2,2,3,6,3,2,3,2,1,5,2,3,4,2,6,2,3,2,4,2,2,4,3,2,3,4,4,3,1,1,3,3,2,2,2,3,3,3,3,3,3,4,3,3,4,4,4,999999,999999,999999,999999,999999,999999,999999,999999,6,6,3,6,4,2,3,3,3,3,4,3,999999,999999,999999,2,2,2,0,0,0,0,999999,999999,0,999999,0,1,1,1,1,1101,1,2,999999,4,2,3,2,2,3,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,2,2,999999,12,999999,999999,12,13,4,999999,888888,888888,888888,888888,888888,888888,888888,888888,888888,888888,888888,888888,888888,888888,888888,1,1,3,1,1,5,20,9,1992,5,2,2,2,3,999999,1,999999,2,2,3,2,0,0,1,999999,3,0,999999,3,1102,2,5,2,888888,888888,888888,0,0,0,0,0,0,0,0,1,0,0,999999,0,1,5,19.2,60,25,1,5,1,1,0,999999
11,2012,454,1104,3,65,1116,1132,160,2,5,1,2101,2,21,454,1601,36,2,12,11.2,2,3,2,2,2,1,2,2,2,2,4,2,2,2,1,0,2,2,2,4,1,1,4,999999,4,999999,4,4,2,4,1,4,2,9,2,999999,999999,2,2,2,2,1,1,2,2,2,999999,999999,999999,999999,2,2,0,0,0,0,999999,1,1,2,2,2,2,2,2,2,1,2,2,4,2,2,3,2,5,4,3,6,5,3,4,1,5,3,1,7,5,7,4,3,6,5,7,4,3,3,3,3,4,5,5,2,6,7,7,7,1,2,2,2,2,2,2,3,3,4,2,3,6,3,6,6,7,7,5,999999,999999,999999,999999,999999,999999,999999,999999,10,10,10,3,2,1,1,3,5,1,1,1,999999,999999,999999,2,2,2,0,0,0,999999,999999,999999,0,0,0,1,2,1,1,988888,1,2,999999,4,3,4,2,2,3,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,3,2,999999,1,2,999999,4,4,2,2,2,1,1,1,1,2,3,3,3,2,1,3,3,3,2,2,2,6,2,3,3,7,1,1991,5,1,1,3,5,999999,5,999999,2,2,2,3,0,1,3,999999,5,1,1,2,1101,1,5,1,2,2,120,0,0,0,0,0,0,0,0,1,0,0,999999,0,0,6,12.02,42,116,1,6,1,1,0,999999
11,2012,919,1107,3,104,1121,1171,237,2,5,1,2101,1,47,919,2104,75,1,1,9,2,13,3,2,3,2,2,888888,888888,2,3,2,4,4,2,0,1,3,1,4,4,999999,3,1,3,1,3,4,999999,4,3,3,3,7,2,999999,999999,2,2,888888,888888,1,1,888888,888888,2,999999,999999,999999,999999,1,2,0,0,0,1,0,888888,2,4,1,2,2,2,2,2,2,3,4,3,3,3,6,888888,4,5,2,6,6,2,2,4,4,3,4,3,3,5,3,3,2,3,7,3,4,4,4,4,3,5,5,4,5,4,5,3,4,4,2,3,2,2,2,888888,4,888888,4,5,5,5,888888,888888,5,4,4,4,4,5,6,4,2,888888,3,5,4,5,4,5,6,4,4,3,4,6,7,5,4,5,1,1,2,0,0,0,999999,988888,0,999999,0,1,1,1,1,1,1101,1,1,1101,3,2,3,2,2,888888,3,2,3,888888,2,3,2,888888,7,1,3,1,2,2,2,1,1,1,2,4,3,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,1,2,6,1,1,5,988888,8,1964,1,3,2,3,1,4,7,4,2,2,2,1,999999,999999,3,999999,4,1,1,2,1101,2,5,2,2,1,130,1,0,0,0,0,0,0,0,0,0,0,999999,0,0,6,10.1,70,134,2,5,1,1,1,999999
11,2012,623,1105,3,79,1112,1146,187,2,5,1,2201,2,37,623,1201,50,2,14,11.3,3,4,4,3,4,2,2,2,2,2,2,988888,3,4,2,0,0,3,1,4,4,999999,2,1,3,1,4,4,3,3,1,2,2,6,2,999999,999999,2,2,2,1,1,2,2,2,2,999999,999999,999999,999999,2,1,1,1,0,0,0,2,1,1,1,1,1,1,1,1,1,1,3,2,2,2,6,2,2,6,6,5,4,4,5,4,3,3,1,7,3,4,3,3,4,3,3,4,4,3,2,2,2,3,2,2,1,4,3,3,3,7,4,2,2,2,4,3,5,3,4,5,7,4,4,5,5,5,4,3,1,7,5,5,2,3,1,10,7,4,3,4,3,1,7,10,7,7,6,2,8,3,2,1,2,0,0,0,999999,0,999999,999999,0,0,3,1,1,2,999999,2,2,999999,4,3,4,2,2,4,3,3,3,2,3,3,3,1,7,2,3,1,1,4,2,1,1,5,2,3,9,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,2,2,9,2,2,3,23,7,1974,1,5,2,3,1,4,6,3,2,1,4,3,999999,999999,3,999999,7,5,5,2,1102,2,5,1,2,1,888888,1,0,0,0,0,0,0,0,0,0,0,999999,0,0,5,12.15,45,56,2,4,1,1,1,999999
11,2012,918,1107,3,104,1121,1171,238,2,5,1,2301,2,37,918,2104,75,2,10,19.3,3,13,4,2,3,2,2,2,2,2,3,2,3,888888,2,0,888888,4,1,3,4,999999,3,1,3,1,3,4,4,4,2,2,2,4,1,1,2,1,2,2,1,2,1,1,2,2,999999,999999,999999,999999,2,2,0,0,0,1,0,888888,1,2,1,2,2,2,2,2,2,1,4,4,2,3,2,2,4,5,4,5,5,3,3,7,1,2,6,888888,5,4,4,4,3,2,7,3,3,4,4,3,4,4,3,3,4,4,5,4,3,2,3,5,2,4,2,4,5,3,4,4,4,5,6,4,5,5,4,999999,999999,999999,999999,999999,999999,999999,999999,7,7,7,6,5,6,8,5,4,6,5,4,999999,999999,999999,2,2,2,0,0,0,999999,0,0,0,0,1,1,1,1,1,1104,1,2,999999,3,4,3,2,2,4,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,888888,2,999999,5,2,6,6,13,3,2,2,2,1,2,2,3,3,4,3,3,988888,988888,2,3,2,2,2,11,1,2,5,988888,6,1974,1,2,1,3,1,4,6,2,2,2,3,2,0,1,3,999999,6,2,1,3,1101,2,5,3,2,1,888888,1,0,0,0,0,0,0,0,0,0,0,999999,0,0,6,20.38,68,134,2,5,1,1,0,999999
11,2012,702,1106,3,86,1106,1153,201,2,5,1,2901,1,39,702,606,57,1,10,8.5,2,988888,3,888888,3,2,2,2,2,2,4,2,3,2,988888,0,1,4,1,4,4,999999,3,1,4,999999,4,4,999999,4,1,4,1,888888,2,999999,999999,2,2,1,1,1,1,2,2,2,999999,999999,999999,999999,2,888888,0,0,0,0,0,1,1,1,3,3,3,2,3,3,2,1,2,4,888888,2,888888,2,4,5,4,3,3,4,4,3,4,4,7,1,3,5,4,4,4,4,7,4,4,3,888888,888888,2,2,3,3,1,888888,888888,888888,888888,888888,2,3,3,3,3,3,3,3,3,3,5,888888,6,6,5,6,5,999999,999999,999999,999999,999999,999999,999999,999999,5,6,5,2,1,1,3,5,4,5,4,4,999999,999999,999999,2,1,2,0,0,0,999999,0,999999,0,0,0,1,1,1,1,1104,1,2,999999,4,988888,4,2,2,3,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,2,2,999999,888888,999999,999999,888888,4,4,999999,888888,888888,888888,888888,888888,888888,888888,888888,888888,888888,888888,888888,888888,888888,888888,1,1,6,0,988888,988888,29,1,1973,1,4,2,3,1,4,3,3,2,2,3,2,0,0,3,999999,6,4,3,888888,1101,1,5,5,888888,1,120,1,0,0,0,0,0,0,0,0,0,0,999999,0,0,3,9.4,50,76,2,4,1,1,0,999999
11,2012,835,1107,3,97,1105,1164,223,2,5,1,2401,1,19,835,505,68,1,1,17.25,2,1,3,2,3,2,2,2,2,2,3,2,3,3,2,0,1,2,1,4,1,1,4,999999,4,999999,4,4,999999,2,3,2,2,6,2,999999,999999,2,2,2,2,2,2,2,2,2,999999,999999,999999,999999,2,2,0,0,0,0,999999,2,1,3,2,2,2,2,2,2,1,3,3,4,2,3,6,2,4,3,3,4,2,3,4,6,2,1,5,5,2,5,3,4,4,2,6,2,4,2,2,3,2,4,2,2,3,3,4,4,1,1,3,3,2,2,2,3,2,2,2,3,4,2,2,3,4,4,4,1,1,4,5,4,2,2,2,5,4,3,4,4,3,4,4,3,3,4,3,1,5,2,3,2,2,0,0,0,999999,999999,999999,0,999999,0,2,1,1,1,1101,2,2,999999,4,3,3,2,2,3,2,3,3,1,1,2,1,1,1,2,2,2,2,2,2,2,2,1,2,1,9,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,2,2,6,1,1,5,22,11,1992,1,3,2,3,4,999999,1,999999,2,2,3,2,999999,999999,1,999999,4,0,999999,3,1102,3,5,1,888888,2,120,1,0,0,0,0,0,0,0,0,0,0,999999,0,0,6,18.05,40,25,1,5,1,1,1,999999
